order_id,book_id,quantity,unit_price
1029,BK125,2.0,5.9
1029,BK141,1.0,10.51
1030,BK092,1.0,7.91
1030,BK070,3.0,6.3
1030,BK192,2.0,8.51
1030,BK144,2.0,16.51
1030,BK052,1.0,10.26
1031,BK002,3.0,
1031,BK138,3.0,11.45
1032,BK150,2.0,12.36
1032,BK087,3.0,15.27
1032,BK100,2.0,5.85
1032,BK086,2.0,7.24
1033,BK002,1.0,
1033,BK137,3.0,8.18
1033,BK094,2.0,12.74
1033,BK052,3.0,10.26
1034,BK132,1.0,9.48
1034,BK075,3.0,9.63
1034,BK099,3.0,10.17
1034,BK189,3.0,6.02
1035,BK143,2.0,11.56
1035,BK178,1.0,10.97
1036,BK144,1.0,16.51
1036,BK113,1.0,15.86
1036,BK187,3.0,9.24
1037,BK080,2.0,8.69
1038,BK050,1.0,10.13
1038,BK083,3.0,11.28
1038,BK130,1.0,
1038,BK150,2.0,12.36
1039,BK134,3.0,23.71
1039,BK095,2.0,5.48
1040,BK007,1.0,9.15
1040,BK185,2.0,6.34
1041,BK161,2.0,14.3
1041,BK140,1.0,6.95
1041,BK056,3.0,9.34
1041,BK195,1.0,9.7
1041,BK045,2.0,5.91
1042,BK080,2.0,8.69
1042,BK111,2.0,7.43
1043,BK079,1.0,7.38
1044,BK072,3.0,9.08
1045,BK197,2.0,10.91
1045,BK055,2.0,6.54
1045,BK179,2.0,10.16
1046,BK026,3.0,4.71
1046,BK060,3.0,9.28
1046,BK115,1.0,7.92
1047,BK192,2.0,8.51
1047,BK179,1.0,10.16
1047,BK094,2.0,
1047,BK039,2.0,13.04
1048,BK196,1.0,14.67
1048,BK191,3.0,5.96
1048,BK127,1.0,10.9
1049,BK093,3.0,10.09
1049,BK097,1.0,5.15
1049,BK006,3.0,12.14
1050,BK025,1.0,9.97
1050,BK119,2.0,9.56
1050,BK051,,6.32
1051,BK186,3.0,3.99
1052,BK131,1.0,13.48
1053,BK101,2.0,7.56
1053,BK039,,13.04
1053,BK120,1.0,7.16
1054,BK174,3.0,19.61
1055,BK088,3.0,7.2
1056,BK168,3.0,11.57
1056,BK054,2.0,7.48
1057,BK037,2.0,6.93
1057,BK043,1.0,6.76
1058,BK184,3.0,17.57
1058,BK012,2.0,12.47
1059,BK144,3.0,16.51
1060,BK091,1.0,7.75
1060,BK131,1.0,13.48
1060,BK110,1.0,15.83
1060,BK172,3.0,7.19
1060,BK193,1.0,12.2
1061,BK154,2.0,3.99
1061,BK034,3.0,6.58
1061,BK078,3.0,6.71
1062,BK133,1.0,16.75
1062,BK110,3.0,15.83
1062,BK160,1.0,
1062,BK012,1.0,12.47
1062,BK003,3.0,9.58
1063,BK083,3.0,11.28
1063,BK002,1.0,
1063,BK134,3.0,23.71
1063,BK124,3.0,8.12
1063,BK130,3.0,6.53
1064,BK046,3.0,5.91
1064,BK001,2.0,10.93
1064,BK043,1.0,6.76
1064,BK101,1.0,7.56
1064,BK099,2.0,10.17
1065,BK096,3.0,5.79
1066,BK034,1.0,6.58
1066,BK173,3.0,7.23
1067,BK164,3.0,7.23
1067,BK004,2.0,8.04
1067,BK110,1.0,15.83
1067,BK021,3.0,8.29
1067,BK030,1.0,7.34
1068,BK099,1.0,10.17
1069,BK148,,6.47
1069,BK087,3.0,15.27
1070,BK024,1.0,
1070,BK157,3.0,16.53
1071,BK082,3.0,10.64
1071,BK107,3.0,14.49
1071,BK058,2.0,9.86
1071,BK007,3.0,9.15
1071,BK052,3.0,10.26
1072,BK164,2.0,7.23
1072,BK083,3.0,11.28
1072,BK061,1.0,6.99
1072,BK193,2.0,12.2
1073,BK114,1.0,8.52
1073,BK076,2.0,5.59
1074,BK124,3.0,8.12
1074,BK169,3.0,7.9
1075,BK007,3.0,9.15
1075,BK080,1.0,8.69
1075,BK054,3.0,7.48
1076,BK051,2.0,6.32
1076,BK082,2.0,10.64
1077,BK116,2.0,
1077,BK135,1.0,7.48
1077,BK009,3.0,5.51
1078,BK158,1.0,10.58
1078,BK166,2.0,11.34
1078,BK011,3.0,16.16
1078,BK053,1.0,
1079,BK020,3.0,
1079,BK003,1.0,9.58
1079,BK163,2.0,14.55
1080,BK183,1.0,8.61
1080,BK101,2.0,7.56
1080,BK076,1.0,5.59
1080,BK037,3.0,6.93
1080,BK084,2.0,8.55
1081,BK072,1.0,9.08
1081,BK200,3.0,11.74
1082,BK009,2.0,5.51
1082,BK196,1.0,14.67
1082,BK120,2.0,7.16
1082,BK112,1.0,11.17
1082,BK198,3.0,6.76
1083,BK046,3.0,5.91
1084,BK146,3.0,4.63
1085,BK155,,11.93
1085,BK090,2.0,5.0
1085,BK074,3.0,15.18
1086,BK063,3.0,6.42
1086,BK180,3.0,17.26
1086,BK086,3.0,7.24
1086,BK200,3.0,11.74
1087,BK157,1.0,16.53
1087,BK113,3.0,15.86
1088,BK174,1.0,19.61
1089,BK067,3.0,10.97
1089,BK198,1.0,6.76
1089,BK117,2.0,5.79
1089,BK182,1.0,6.22
1089,BK027,2.0,10.13
1090,BK174,1.0,19.61
1091,BK162,1.0,
1091,BK028,1.0,7.21
1091,BK052,1.0,10.26
1091,BK048,2.0,7.41
1092,BK003,3.0,9.58
1092,BK172,2.0,7.19
1093,BK043,3.0,6.76
1093,BK131,1.0,13.48
1093,BK173,2.0,7.23
1093,BK194,3.0,5.61
1093,BK049,1.0,7.74
1094,BK197,3.0,10.91
1094,BK174,1.0,19.61
1094,BK195,2.0,9.7
1094,BK011,1.0,16.16
1094,BK042,2.0,13.02
1095,BK002,2.0,
1095,BK081,3.0,8.55
1096,BK065,2.0,13.11
1096,BK069,1.0,7.35
1096,BK007,2.0,9.15
1096,BK117,3.0,5.79
1096,BK163,1.0,14.55
1097,BK190,2.0,12.67
1098,BK005,2.0,8.6
1098,BK098,1.0,15.3
1098,BK086,1.0,7.24
1099,BK192,1.0,8.51
1099,BK144,2.0,16.51
1099,BK004,3.0,8.04
1099,BK028,1.0,7.21
1099,BK182,1.0,6.22
1100,BK051,1.0,6.32
1101,BK114,2.0,8.52
1101,BK165,3.0,
1101,BK004,1.0,8.04
1101,BK003,3.0,9.58
1102,BK093,3.0,10.09
1103,BK044,2.0,7.97
1103,BK119,1.0,9.56
1103,BK158,,10.58
1103,BK096,1.0,5.79
1103,BK005,3.0,8.6
1104,BK069,1.0,7.35
1104,BK145,3.0,8.2
1104,BK092,1.0,7.91
1104,BK102,1.0,14.48
1104,BK114,2.0,8.52
1105,BK059,1.0,16.91
1105,BK173,1.0,7.23
1106,BK199,3.0,16.57
1106,BK003,1.0,9.58
1106,BK184,1.0,17.57
1106,BK048,2.0,7.41
1106,BK023,2.0,8.99
1107,BK155,1.0,11.93
1108,BK086,3.0,7.24
1108,BK181,2.0,6.95
1108,BK115,2.0,7.92
1109,BK171,3.0,8.59
1109,BK143,3.0,11.56
1109,BK125,3.0,5.9
1110,BK003,2.0,9.58
1110,BK144,2.0,16.51
1110,BK074,2.0,15.18
1110,BK181,1.0,6.95
1110,BK033,2.0,5.9
1111,BK037,2.0,6.93
1112,BK126,2.0,8.86
1112,BK117,2.0,5.79
1113,BK190,1.0,12.67
1113,BK044,3.0,7.97
1113,BK142,2.0,8.55
1113,BK145,1.0,8.2
1113,BK121,1.0,7.09
1114,BK022,3.0,16.47
1115,BK055,2.0,6.54
1116,BK004,1.0,8.04
1116,BK058,2.0,9.86
1117,BK187,2.0,9.24
1117,BK136,3.0,7.6
1117,BK044,1.0,7.97
1117,BK089,3.0,14.57
1118,BK047,1.0,6.24
1119,BK009,1.0,5.51
1119,BK140,1.0,6.95
1119,BK155,2.0,11.93
1119,BK123,1.0,7.28
1120,BK061,1.0,6.99
1120,BK093,1.0,10.09
1121,BK069,2.0,7.35
1122,BK100,3.0,5.85
1122,BK190,1.0,12.67
1123,BK139,2.0,15.34
1123,BK102,2.0,14.48
1123,BK069,2.0,7.35
1123,BK096,2.0,
1123,BK033,2.0,5.9
1124,BK176,2.0,15.13
1124,BK073,1.0,12.38
1125,BK071,2.0,16.09
1126,BK055,2.0,6.54
1126,BK191,3.0,5.96
1126,BK062,3.0,6.32
1127,BK158,2.0,10.58
1127,BK139,1.0,15.34
1128,BK173,3.0,7.23
1129,BK028,3.0,7.21
1129,BK016,3.0,
1129,BK079,1.0,7.38
1129,BK107,3.0,14.49
1129,BK113,2.0,15.86
1130,BK109,2.0,6.09
1131,BK021,2.0,8.29
1131,BK082,1.0,10.64
1131,BK129,1.0,11.76
1131,BK085,3.0,10.61
1132,BK134,,23.71
1133,BK064,1.0,5.03
1133,BK150,3.0,12.36
1133,BK058,3.0,9.86
1133,BK112,1.0,11.17
1134,BK041,1.0,8.97
1134,BK108,2.0,17.63
1135,BK106,1.0,5.99
1136,BK073,3.0,12.38
1137,BK016,1.0,
1137,BK189,1.0,6.02
1137,BK145,1.0,8.2
1138,BK159,2.0,7.27
1138,BK001,2.0,10.93
1138,BK102,2.0,14.48
1138,BK086,1.0,7.24
1139,BK162,1.0,
1139,BK153,1.0,7.17
1140,BK181,2.0,6.95
1140,BK140,2.0,6.95
1140,BK061,3.0,6.99
1140,BK172,3.0,7.19
1140,BK029,3.0,5.11
1141,BK054,3.0,7.48
1141,BK172,3.0,7.19
1141,BK101,3.0,7.56
1141,BK152,1.0,
1142,BK190,3.0,12.67
1142,BK125,1.0,5.9
1142,BK020,2.0,9.13
1142,BK143,3.0,11.56
1143,BK068,1.0,6.38
1143,BK160,2.0,13.83
1143,BK086,2.0,7.24
1143,BK146,3.0,4.63
1144,BK178,2.0,10.97
1144,BK080,3.0,8.69
1144,BK190,1.0,12.67
1145,BK153,2.0,7.17
1145,BK129,3.0,11.76
1145,BK185,3.0,6.34
1145,BK030,3.0,7.34
1145,BK036,2.0,5.31
1146,BK146,1.0,4.63
1147,BK057,3.0,8.32
1147,BK123,2.0,7.28
1147,BK146,2.0,4.63
1148,BK199,2.0,16.57
1148,BK030,1.0,7.34
1148,BK014,2.0,7.53
1148,BK101,2.0,7.56
1148,BK004,,8.04
1149,BK037,2.0,6.93
1149,BK093,1.0,10.09
1149,BK010,1.0,4.97
1149,BK200,2.0,11.74
1150,BK072,1.0,9.08
1151,BK104,2.0,7.89
1151,BK066,1.0,3.99
1151,BK197,3.0,10.91
1151,BK075,1.0,9.63
1152,BK019,3.0,14.23
1153,BK080,1.0,8.69
1153,BK053,1.0,
1153,BK086,3.0,7.24
1153,BK097,1.0,5.15
1153,BK154,3.0,3.99
1154,BK115,3.0,7.92
1154,BK165,2.0,9.62
1154,BK140,3.0,6.95
1155,BK105,3.0,6.6
1155,BK053,2.0,
1155,BK128,3.0,8.29
1155,BK079,3.0,7.38
1155,BK115,2.0,7.92
1156,BK096,2.0,5.79
1156,BK196,3.0,14.67
1156,BK171,1.0,8.59
1157,BK142,3.0,8.55
1158,BK149,1.0,8.52
1159,BK126,3.0,8.86
1159,BK055,2.0,6.54
1160,BK040,1.0,8.0
1161,BK019,1.0,14.23
1161,BK139,1.0,15.34
1162,BK044,3.0,7.97
1162,BK176,2.0,15.13
1162,BK195,1.0,9.7
1163,BK189,3.0,6.02
1163,BK046,1.0,5.91
1163,BK063,2.0,6.42
1163,BK042,1.0,13.02
1164,BK047,3.0,6.24
1165,BK057,3.0,8.32
1165,BK107,3.0,14.49
1165,BK096,1.0,5.79
1165,BK174,3.0,19.61
1165,BK023,1.0,8.99
1166,BK117,2.0,
1166,BK015,2.0,7.17
1166,BK069,1.0,7.35
1166,BK138,2.0,11.45
1166,BK039,1.0,13.04
1167,BK035,2.0,9.92
1167,BK077,3.0,8.26
1167,BK154,2.0,3.99
1167,BK148,3.0,6.47
1167,BK003,3.0,9.58
1168,BK047,3.0,6.24
1168,BK053,3.0,
1169,BK145,2.0,8.2
1170,BK078,1.0,6.71
1171,BK194,1.0,5.61
1171,BK046,3.0,5.91
1171,BK111,3.0,7.43
1171,BK090,3.0,5.0
1171,BK129,3.0,11.76
1172,BK053,,
1173,BK025,3.0,9.97
1173,BK151,1.0,10.17
1174,BK114,2.0,8.52
1175,BK197,3.0,10.91
1175,BK100,,5.85
1175,BK181,1.0,6.95
1175,BK081,2.0,8.55
1176,BK061,1.0,6.99
1176,BK107,1.0,14.49
1176,BK021,2.0,8.29
1176,BK115,1.0,7.92
1176,BK130,3.0,6.53
1177,BK085,2.0,
1177,BK124,,8.12
1177,BK001,1.0,10.93
1178,BK172,2.0,7.19
1179,BK051,1.0,6.32
1179,BK016,2.0,
1180,BK200,3.0,11.74
1180,BK181,1.0,6.95
1180,BK147,1.0,12.15
1181,BK106,1.0,5.99
1181,BK023,2.0,8.99
1181,BK120,2.0,7.16
1181,BK095,3.0,5.48
1181,BK067,3.0,10.97
1182,BK167,3.0,12.35
1183,BK178,1.0,10.97
1183,BK024,1.0,
1184,BK073,3.0,12.38
1184,BK114,1.0,8.52
1185,BK101,1.0,7.56
1186,BK077,1.0,8.26
1186,BK182,3.0,6.22
1186,BK119,2.0,9.56
1186,BK147,3.0,12.15
1186,BK036,1.0,5.31
1187,BK149,1.0,8.52
1187,BK094,1.0,12.74
1188,BK138,1.0,11.45
1188,BK118,2.0,14.28
1189,BK198,2.0,6.76
1190,BK159,3.0,7.27
1190,BK195,3.0,9.7
1190,BK070,2.0,6.3
1190,BK002,3.0,
1191,BK029,1.0,5.11
1191,BK117,3.0,5.79
1192,BK069,1.0,7.35
1192,BK084,2.0,8.55
1192,BK103,1.0,8.07
1193,BK085,3.0,10.61
1193,BK197,3.0,10.91
1193,BK075,1.0,9.63
1193,BK025,3.0,9.97
1193,BK035,3.0,9.92
1194,BK143,3.0,11.56
1194,BK050,1.0,10.13
1194,BK038,3.0,4.64
1194,BK170,3.0,13.98
1195,BK079,3.0,7.38
1196,BK080,1.0,8.69
1196,BK190,2.0,12.67
1196,BK047,2.0,
1196,BK194,3.0,5.61
1197,BK054,3.0,7.48
1197,BK015,2.0,7.17
1198,BK171,3.0,8.59
1198,BK161,3.0,14.3
1199,BK083,3.0,11.28
1199,BK129,2.0,11.76
1199,BK152,1.0,
1199,BK118,3.0,14.28
1199,BK012,1.0,12.47
1200,BK070,3.0,6.3
1200,BK085,3.0,10.61
